Rank,Sols,SiO2,FeO,Al2O3,SO3,CaO,MgO,Na2O,TiO2,P2O5,K2O,Cl,Cr2O3,MnO,Amorhous_raw,Mafic_raw,Sulfate_raw,Magnetite_raw,Hematite_raw,Quartz_raw,Plagioclase_raw,Clay_raw,Amorhous,Mafic,Sulfate,Magnetite,Hematite,Quartz,Plagioclase,Clay
889,2694,39.71,17.52,8.2,14.05,5.92,7.99,2.69,0.87,0.95,0.53,0.84,0.33,0.23,49.27609044,2.894308803,9.349152006,0,3.852439448,0,16.69012585,17.93788345,39.37578467,15.23726009,3.110233247,5.570939168,0.414986617,0.353485174,24.13419184,12.10136681
890,2696,42.22,19.75,8.78,6.84,6.65,8.69,2.5,0.98,0.94,0.46,1.09,0.42,0.4,43.81387657,14.56437641,4.0554058,1.492465186,0,0.254690756,23.28915508,12.53003019,39.03425192,15.46120414,3.167556029,5.378945132,0.414986617,0.330990523,24.02359643,12.48671681
891,2696,41.72,21.05,8.58,5.11,6.37,9.91,2.65,1,0.86,0.39,1.18,0.56,0.46,36.530507,17.73442115,2.697729673,4.989690664,0,0.243596638,24.32058497,13.4834699,38.73362826,15.57161592,3.295049551,4.858529933,0.414986617,0.291796509,23.7245852,13.40805562
892,2699,42.36,19.79,9.11,5.48,6.51,8.81,3.18,0.83,0.7,1,0.97,0.51,0.59,37.15743408,18.51477337,2.747919833,5.860097704,0,0.27953644,24.92379576,10.51644282,38.73092765,15.58168693,3.342577722,4.799482477,0.414986617,0.291862101,23.73515231,13.40157181
893,2699,40.98,20.43,8.57,6.27,6.93,9.05,3.02,0.77,0.75,0.94,0.95,0.58,0.66,39.0620995,17.19167054,3.239686857,3.20983548,0,0.168784066,23.44442261,13.68350094,38.35208482,15.34573068,3.498225374,4.567178153,0.414986617,0.307426813,23.87177744,13.94083771
894,2699,42.24,19.31,8.63,6.43,6.81,8.84,3.03,0.81,0.77,0.94,1.01,0.51,0.52,42.45385882,16.34982602,3.082889607,3.658220216,0,0.225546965,23.56404614,10.66561224,37.33734518,15.82148081,3.490318008,4.55575771,0.411562338,0.28076943,23.81960329,14.58141084
895,2701,40.98,20.53,8.82,6.49,6.34,8.71,3.15,0.9,0.76,0.89,1.33,0.46,0.51,39.08856249,16.70734998,3.775439311,2.376622651,0,0.190976026,23.54624971,14.31479983,36.395833,16.21674264,3.500873392,4.521960489,0.411562338,0.259075217,23.78504298,15.20715756
896,2701,42.85,20.34,9,4.9,5.75,9.02,3.29,0.83,0.63,0.9,1.37,0.5,0.51,36.81395953,17.90658053,2.649517288,6.092806624,0,0.32830735,25.15209671,11.05673197,36.18414318,16.4130277,3.467999074,4.581427712,0.411562338,0.249144502,23.7643867,15.22655641
897,2703,41.96,21.48,7.94,4.85,5.8,9.96,2.87,0.82,0.68,0.83,1.6,0.57,0.52,38.82621591,16.25883375,2.383294043,4.478441271,0,0.235263575,23.61722679,14.20072467,36.25466963,16.50926333,3.608689816,4.061376931,0.411562338,0.212461905,23.47664285,15.76358081
898,2703,42.59,20.84,8.24,4.6,5.9,9.76,3,0.77,0.68,0.86,1.67,0.5,0.48,38.02396191,17.30138271,2.03626878,6.051658543,0,0.276020235,24.34124361,11.96946421,36.24548664,16.4274018,3.651594455,4.060355303,0.411562338,0.223143787,23.5519582,15.72674509
899,2706,43.44,18.83,9.3,5.47,7.24,9.08,2.55,1.02,0.8,0.52,0.72,0.48,0.4,38.90059202,18.40048553,2.537495932,6.780223917,0,0.336364034,25.33783846,7.707000104,38.23832532,16.79782898,3.386674771,4.216540347,0.192621972,0.233868284,23.91258338,13.02155694
900,2706,39.18,21.58,8.22,7.18,6.36,9.25,3.08,0.84,0.64,0.84,1.61,0.55,0.56,39.48024794,15.67185228,4.264675566,0,0,0.059810934,22.0090355,18.51437778,38.22194779,16.65311354,3.289370189,4.216540347,0.458229518,0.274411442,24.23600745,12.65037973
901,2724,41.7,20.1,9.22,6.37,6.25,8.44,3.05,0.83,0.84,0.81,1.17,0.45,0.52,38.82797541,16.91324059,3.878072803,3.038144939,0,0.254745591,24.22947823,12.85834243,38.47164272,15.98572921,3.421922456,4.141917088,0.930768945,0.308895822,24.31213703,12.42698674
902,2724,41.85,21.25,9.36,4.79,6.23,8.58,3.29,0.92,0.69,0.96,1.04,0.4,0.49,32.62772332,19.03735744,3.112953035,5.790805354,0,0.311294243,25.56341032,13.55645629,39.65574449,15.2182225,3.60315151,3.892432555,1.128828088,0.325954273,24.17909194,11.99657465
903,2727,39.54,22.67,8.86,4.58,7.1,9.36,3.45,0.87,0.59,1.09,0.81,0.42,0.54,27.91591385,21.05552155,2.675004675,5.836344178,0,0.156197557,24.90977142,17.45124677,40.53441775,14.50059563,3.687085807,3.757373512,1.412100451,0.363239305,24.2493927,11.49579484
904,2728,41.54,22.71,9.25,3.18,6.14,9.09,3.55,0.87,0.69,0.99,0.84,0.46,0.53,26.1376738,21.2724396,2.187211677,8.401974402,0,0.328159125,26.55606906,15.11647234,41.06094507,13.76303015,3.856705732,3.596881738,1.708388418,0.386021281,24.19158039,11.43644722
905,2731,44.23,19.62,9.23,4.31,7.07,9,2.64,0.96,0.81,0.44,0.61,0.53,0.42,36.91728625,18.39611476,2.103351591,8.131902078,0,0.416624761,26.06920638,7.965514178,41.63644775,13.19613101,3.976616989,3.413970727,1.90235534,0.407034113,24.17755122,11.28989285
906,2733,40.99,19.13,8.92,7.65,6.4,9.65,2.76,0.92,0.89,0.46,1.24,0.42,0.4,42.88096917,16.2577521,4.067078389,1.435114552,0,0.149615922,22.94885684,12.26061303,42.24940789,12.59504742,4.09131448,3.295139595,2.122273535,0.426348133,24.13115041,11.08931855
907,2733,42.03,20.08,8.77,6.06,6.47,9.28,2.8,0.97,0.92,0.44,1.17,0.42,0.42,40.17478472,16.52929429,3.300156202,3.582758309,0,0.247341514,23.91416479,12.25150018,42.99455827,11.91327557,4.253481512,2.990499264,2.351141913,0.441332229,24.01927029,11.03644095
908,2733,41.52,19.83,8.97,6.54,6.59,9.43,2.78,0.95,0.93,0.45,1.05,0.39,0.41,39.8567737,16.99899819,3.590192342,3.123700881,0,0.214489944,23.82488938,12.39095557,43.81285749,11.10033389,4.602518388,2.7665772,2.553152238,0.434062616,23.62364935,11.10684883
909,2744,49.41,19.2,9.11,7.16,3.85,4.86,2.26,1.03,0.94,0.84,0.65,0.29,0.15,48.94853985,0,7.403060384,0,9.164590352,0.810863171,23.15860713,10.51433911,44.19033459,10.41658924,4.798146326,2.463994273,2.877787069,0.457642573,23.60220614,11.19329979
910,2744,50.95,19.14,9.51,5.82,3.71,4.31,2.37,1.04,0.99,0.88,0.58,0.29,0.15,48.80777508,1.216689741,6.706451129,0,9.450788538,0.944378352,24.81174679,8.062170373,44.58297876,9.651177573,4.946379783,2.124983077,3.255250913,0.487481628,23.60417679,11.34757148
911,2749,48.32,15.98,8.73,9.16,5.79,4.76,2.33,1,1.03,0.86,1.27,0.29,0.11,60.21254241,2.384287009,6.322310754,0,3.961182863,0.584765662,21.65968312,4.875228183,45.76176465,9.101588082,5.010334457,2.124983077,3.388815606,0.514727779,23.63340434,10.464382
912,2749,53.11,17.28,9.5,4.46,3.47,4.65,2.32,1.12,1.19,0.96,1.15,0.32,0.11,54.73089932,4.162236083,4.426605775,3.158916847,5.665447258,1.025237074,26.329811,0.500846639,47.06017534,8.31074087,5.119576322,1.97307583,3.624595367,0.539452267,23.55091912,9.82146488
913,2773,47.19,19.73,8.54,7.31,5.95,4.14,2.09,1.19,1.02,0.9,1.09,0.33,0.14,49.59264585,2.44036088,6.632085355,0,5.925759349,0.624423584,22.2881765,12.49654848,48.27905108,7.582987288,5.341336088,1.683535562,3.738289581,0.533285885,23.21841729,9.623097228
914,2773,48.04,18.27,8.81,6.91,5.3,5.07,2.34,1.11,1.08,0.88,1.35,0.34,0.15,53.96391252,5.011843161,5.481114744,0,3.879338431,0.645803614,23.28346262,7.734524909,49.74086585,6.658693543,5.581677669,1.391718353,3.923838137,0.542696972,22.95493767,9.205571805
915,2775,46.87,18.82,8.74,7.48,6.11,4.74,2.23,1.08,1.03,0.91,1.12,0.38,0.17,51.34776518,4.685678172,6.069389138,0,4.398363907,0.577256427,22.61823347,10.30331371,50.52685904,5.765133602,5.79170851,0.971619633,4.345410754,0.567658448,22.86064993,9.170960079
916,2775,47.51,19.02,8.69,6.99,6.22,4.71,2.11,1.1,1.05,0.78,0.91,0.41,0.22,51.71696716,4.271143656,5.892857923,0,4.577367571,0.627989271,22.91449443,9.99917999,50.75121759,4.990367429,6.0135671,0.565024529,4.795910634,0.589600407,22.79529451,9.499017799
917,2785,42.12,16.75,7.48,14.16,7.69,4.35,2.4,0.98,0.9,0.82,1.65,0.28,0.13,55.19220033,0,9.364031572,0,4.040206491,0.089871297,15.70480792,15.60888239,51.17545366,4.686881817,5.987569656,0.702178195,4.841287664,0.61562963,22.91228424,9.078715139
918,2792,48,21.39,8.66,5.21,3.72,5.5,2.45,1.08,0.93,0.99,1.24,0.32,0.16,45.57350393,3.626489786,5.948827533,0,6.492696624,0.747619378,23.91237949,13.69848326,51.6399743,4.395196472,6.01987345,0.670117533,4.891512315,0.63246675,22.95513535,8.795723833
919,2792,50.37,21.17,8.97,3.94,3.07,4.83,2.4,1.1,1.08,1.08,1.18,0.3,0.13,46.75347549,3.092252172,5.502165077,0,7.549276875,0.933145144,25.37725132,10.79243392,52.17641226,3.972705843,6.073367237,0.557980778,5.013908788,0.652026918,22.97557737,8.578020803
920,2801,48.96,14.65,9.12,8.98,5.82,5.56,2.32,1.11,0.81,0.71,1.15,0.34,0.16,63.05596576,4.680062458,5.543769036,0,2.671293864,0.60473395,22.59358665,0.850588283,52.27222538,4.375978879,5.918946305,0.646178556,4.676931207,0.645092816,23.04880257,8.415844277
921,2801,51.04,14.34,9.08,8.89,5.19,4.49,2.25,1.15,0.76,0.79,1.13,0.32,0.17,64.79618915,1.096296351,6.062910099,0,4.715595218,0.749235352,22.57977383,0,52.21163559,4.516768567,5.926318536,0.646178556,4.392531523,0.61580779,22.8321802,8.858579244
922,2803,43.21,15.6,8.58,12.4,7.66,5.65,2.48,1.04,0.9,0.76,1.01,0.32,0.13,57.00523807,4.482285796,7.548148372,0,2.273884279,0.187966601,18.91337363,9.589103249,51.61638755,4.614382906,5.967972204,0.646178556,4.361498297,0.600312305,22.74023674,9.453031434
923,2803,45.08,16.14,8.55,11.3,6.73,5.39,2.38,1.03,0.81,0.85,1.01,0.3,0.13,57.1522093,2.569646658,7.481836296,0,3.710971114,0.344419293,19.64017903,9.100738308,51.44387567,4.639018778,6.048149834,0.488232714,4.220949972,0.570897753,22.48916135,10.09971393
924,2819,48.45,21.9,9.07,4.8,2.65,5.5,2.64,1.1,0.88,1.09,1.19,0.29,0.14,41.85753761,3.401240771,6.387828484,0,8.431452354,0.827388643,24.67031433,14.42423781,51.47080674,5.229675546,5.87246226,0.668488622,3.924662004,0.555527049,22.54854401,9.729833777
925,2819,48.73,21.99,9.12,4.73,2.51,5.35,2.66,1.11,0.88,1.09,1.09,0.31,0.12,41.40445726,2.900791305,6.54052339,0,9.009997599,0.855463949,24.76209791,14.52666858,51.28157669,5.788467525,5.802623728,0.668488622,3.730695083,0.523236869,22.37565907,9.829252421
926,2826,48.45,17.8,9.16,5.28,3.28,7.04,2.3,1.15,0.95,0.98,1.96,0.35,0.79,51.36569057,10.18803987,3.547129515,4.178187865,0.907540594,0.670200381,25.28865136,3.854559835,51.06904823,6.529364587,5.669033412,0.668488622,3.510776887,0.494374047,22.19386479,9.865049427
927,2826,46.98,18.48,9.11,5.7,3.43,7.3,2.38,1.11,1.11,0.89,1.77,0.33,0.85,49.46519737,10.69558738,3.946232084,2.941545066,1.004493015,0.584083915,24.77118711,6.591674061,51.02958629,6.695193974,5.594297814,0.746225629,3.420050519,0.497542619,22.27966541,9.737437742
928,2833,47.14,18.81,9.01,6.06,3.26,7.49,2.41,1.14,0.87,0.88,1.66,0.33,0.5,50.58553299,8.549185616,4.660068079,0.880965783,2.447929475,0.605693313,24.23372977,8.036894969,50.78797362,7.090241012,5.349406448,0.826834277,3.363484843,0.527458215,22.73105756,9.323544026
929,2833,48.07,18.96,8.91,5.39,3.06,7.21,2.38,1.17,0.83,0.94,1.75,0.36,0.51,50.86480232,8.065460725,4.314641753,1.763955561,2.425038729,0.672181126,24.62311118,7.270808605,51.08605265,7.491873291,5.223774397,0.995939053,3.038850012,0.514721389,22.7444328,8.904356408
930,2851,43.71,20.44,8.01,8.59,5.83,6.5,2.15,1.1,0.7,0.86,0.93,0.37,0.39,47.59597912,4.032483499,6.853895734,0,3.762794851,0.358677818,20.47929928,16.9168697,51.2390391,7.976638529,5.145870929,1.051683802,2.661386168,0.48232575,22.61425832,8.828797394
931,2851,42.85,19.77,8.05,9.6,6.32,6.55,2.16,1.11,0.73,0.88,0.91,0.32,0.37,48.30758176,4.336573784,7.155384124,0,3.340518341,0.274855964,19.82081404,16.76427198,50.71965468,8.162268831,5.115862237,1.051683802,2.617206808,0.477522531,22.64808588,9.207715229
932,2853,45.14,19.64,8.09,7.9,4.32,7.79,2.12,1.15,0.85,0.85,0.77,0.37,0.57,51.28066172,4.654953514,6.030158372,0,2.854480753,0.436946047,21.30830307,13.43449652,50.08880412,8.525877066,5.053578033,1.051683802,2.459031726,0.465188783,22.67945847,9.676377994
933,2857,44.46,16.97,8.78,7.2,4.05,7.9,2.4,1.05,2.67,0.74,1.66,0.33,1.4,50.13126709,14.25349625,3.118333867,3.605118164,0,0.317009504,23.47582967,5.098945453,49.84981825,8.559674016,5.067132884,1.051683802,2.345337512,0.455790453,22.54336527,10.1271978
934,2857,38.79,16.26,8.19,10.93,6.25,7.86,2.52,1.01,3.56,0.57,1.53,0.3,1.91,50.17931157,16.18768274,4.084344112,0,0,0,19.8257638,9.72289778,49.49462441,8.845135052,5.039547175,1.051683802,2.159788957,0.438569488,22.4556931,10.51495801
935,2857,36.19,16.27,7.84,11.52,6.54,7.59,2.62,0.88,5.49,0.55,1.49,0.25,2.44,47.09719601,19.50361941,3.397582812,0,0,0,18.98234793,11.01925385,50.24306313,9.216123897,4.98763718,1.051683802,1.738216339,0.399294674,22.20883449,10.15514649
936,2858,48.28,19.08,8.89,5.31,3.19,6.96,2.4,1.11,0.8,1.03,1.71,0.34,0.49,50.92772839,7.587731396,4.398145963,1.554740137,2.762840208,0.691360708,24.63050691,7.446946282,50.92503458,9.689690399,4.857382721,1.07221105,1.287716459,0.367386945,22.06414183,9.736436008
937,2858,48.18,18.98,9.01,5.4,3.12,7.05,2.44,1.11,0.77,0.99,1.75,0.32,0.48,50.35994689,7.900940758,4.466204251,1.612172969,2.908892972,0.688183213,24.73265088,7.331008063,51.12093432,9.802499154,4.891322996,0.863301656,1.242339429,0.341767181,21.867879,9.869956271
938,2862,46.39,17.71,8.84,6.2,3.55,8.43,2.45,1.13,1.56,0.88,1.39,0.34,0.74,51.53508448,11.65913536,3.43618652,3.382095522,0,0.492882867,24.17988436,5.314730898,51.38321739,9.905287731,4.906658664,0.716224403,1.192114779,0.321208965,21.71120015,9.864087919
939,2862,43.49,18.32,8.58,7.41,4.34,8.68,2.13,1.08,2.01,0.73,1.47,0.36,1.03,49.81320464,12.78755695,3.944095724,1.11489498,0,0.285232368,22.7737617,9.281253641,50.52328503,10.46383034,4.721926619,1.176478038,1.069718305,0.310230183,21.80937288,9.925158606
940,2867,46.18,18.33,8.85,7.08,4.04,7.32,2.39,1.14,0.9,0.84,1.62,0.34,0.5,52.66827731,8.392668491,4.943595196,0,1.787706666,0.508669561,23.27013778,8.428944994,49.66743215,11.01924043,4.560947947,1.572770571,0.948466368,0.296537307,21.88434678,10.05025844
941,2867,46.01,18.83,8.68,6.79,4.14,7.42,2.38,1.09,0.91,0.82,1.53,0.35,0.53,52.179178,8.368461052,4.817226004,0,1.552093578,0.502560387,23.20722569,9.373255287,49.53987827,11.35148963,4.536651724,1.572770571,0.760326626,0.278603416,21.76018595,10.20009382
942,2890,38.53,18.14,7.35,13.3,7.87,7.34,2.04,1.09,1.3,0.7,0.91,0.39,0.67,52.22552065,5.158224791,7.819245397,0,0,0,16.19150969,18.60549947,49.59567108,11.67845103,4.364001221,1.729065062,0.610589897,0.292950493,21.99987358,9.729397629
943,2890,38.96,18.22,7.83,12.06,7.77,7.59,2.21,1.06,1.37,0.69,0.89,0.36,0.66,50.0483325,8.278867389,6.930122127,0,0,0,17.88673547,16.85594251,49.49998659,11.93456506,4.263286461,1.895369441,0.572097547,0.305184443,22.20091367,9.328596786
944,2906,41.73,15.18,8.45,11.5,4.64,8.72,2.48,1.03,2.22,0.67,1.57,0.29,1.2,56.82631191,10.82101767,5.349628578,0,0,0.041892362,19.73314215,7.228007331,49.24319423,11.46927825,4.42864271,1.715113533,0.788727502,0.312071752,22.11399603,9.928975998
945,2906,43.56,16.43,8.49,8.76,4.09,8,2.43,1.03,2.64,0.77,1.73,0.3,1.4,55.04388639,12.37212134,3.935434201,0.410544944,0,0.217309377,21.86824483,6.152458924,48.96571139,10.93089721,4.536302696,1.715113533,1.017638695,0.337230608,22.24058816,10.25651772
946,2908,42.87,16.14,8.5,9.45,4.54,8.24,2.38,1.12,2.49,0.69,1.61,0.33,1.24,55.28368523,12.44421497,4.225935025,0,0,0.157805082,21.3633946,6.524965083,48.78814389,10.10386306,4.687207645,1.715113533,1.472522729,0.382385281,22.55013989,10.30062397
947,2908,42.93,16.19,8.64,9.33,5.09,7.71,2.45,1.06,2.38,0.71,1.72,0.29,1.15,54.71085877,12.75135893,4.252945437,0,0,0.172919609,21.63761023,6.474307022,48.52966204,9.978193064,4.74871652,1.637376526,1.69568514,0.391042521,22.59410136,10.42522282
948,2920,43.84,20.79,8.64,3.05,7.13,10.59,2.39,0.9,0.69,0.39,0.51,0.51,0.43,33.38688582,19.72003776,0.965427182,10.08603848,0,0.386117665,26.19718438,9.258308718,48.36472759,10.21898209,4.713004646,1.756140045,1.57431276,0.383887847,22.61649997,10.37244506
949,2920,43.93,21.01,8.59,3,6.92,10.45,2.42,0.94,0.76,0.4,0.49,0.53,0.44,33.74774481,19.17366259,1.095068322,9.689806229,0,0.398323607,26.1225892,9.772805242,48.55193734,10.13100026,4.764852729,1.620829314,1.587883674,0.382473633,22.57386026,10.38716279
950,2921,37.32,19.66,7.59,11.33,6.15,9.35,2.33,1.1,2.13,0.6,0.5,0.42,1.07,45.04490135,10.6774675,6.367971257,0,0,0,17.99608253,19.91357736,48.57702371,9.844753089,4.849747324,1.565084565,1.690130624,0.388420393,22.53014122,10.55469907
951,2925,46.7,18.88,8.88,5.46,4.57,7.69,2.64,1.04,0.88,0.88,1.33,0.39,0.36,49.42343806,10.8758018,3.702374082,3.125889815,0.345783763,0.561797503,24.61456683,7.350348144,48.14967627,9.662154548,4.900032829,1.565084565,1.91956948,0.398917476,22.57112633,10.83343851
952,2925,48.2,18.34,9.29,5.3,3.88,6.8,2.56,1.09,0.96,1.07,1.36,0.35,0.41,49.3669719,9.777234079,4.015863156,3.326087571,2.084633757,0.681625049,25.32910484,5.418479657,48.10515432,9.619506523,4.914695867,1.565084565,1.945732482,0.398797377,22.5559356,10.89509327
953,2928,44.44,21.31,8.22,7.23,4.24,7.06,2.38,0.99,1,0.83,1.32,0.31,0.23,44.99541982,4.947759973,6.425458854,0,4.332599099,0.45475569,21.73747687,17.1065297,47.94346197,9.683303204,4.839347122,1.565084565,2.094625974,0.417521471,22.81929765,10.63735805
954,2928,44.96,21.28,8.41,6.79,4.18,6.97,2.46,1.05,0.91,0.84,1.27,0.33,0.22,44.62965479,5.42006191,6.237543824,0,4.578223859,0.503177117,22.3576063,16.2737322,48.09814436,9.682789897,4.725014016,1.594579806,2.192313759,0.446684091,23.11862246,10.14185161
955,2931,49.63,21.03,9.37,4.82,2.66,5.35,2.55,1.07,0.6,1.15,1.02,0.27,0.24,43.54584613,2.96293657,6.415681799,0,9.097680682,0.903093451,25.17338247,11.90137889,48.07490327,9.392942998,4.868599285,1.594579806,2.192313759,0.444589473,22.91990202,10.51216939
956,2933,49.45,20.4,9.4,4.66,2.59,5.63,2.72,1.13,0.8,1.21,1.07,0.29,0.22,45.75809143,5.074331404,5.628323465,0,7.226088422,0.864505511,25.50973641,9.93892336,48.02875764,9.018182585,5.004520132,1.574052559,2.29673388,0.448115618,22.8260065,10.80363109
957,2935,46.32,18.31,9.39,5.73,3.96,8.19,2.58,1.05,1,0.83,1.63,0.31,0.3,47.0612578,12.71672118,3.751966761,3.987443356,0.481445368,0.54508973,25.180623,6.275452799,47.87920298,8.589601982,5.144402071,1.574052559,2.455718983,0.456175351,22.75607549,11.14477058
958,2935,46.13,17.05,8.98,7.53,4.09,7.79,2.46,1.17,1.03,0.88,1.91,0.36,0.26,55.27927951,9.899498788,4.473148186,0.675880898,0.271418281,0.464598589,23.32709019,5.609085559,47.71001265,8.091782067,5.273814845,1.574052559,2.666407553,0.469653106,22.70990103,11.50437619
959,2938,44.6,19.39,8.39,7.77,3.18,8.44,2.3,1.08,0.93,1,1.81,0.31,0.26,50.31493198,7.062613587,5.641987631,0,2.044939004,0.404167565,21.89938104,12.6319792,48.7247597,7.346505034,5.544217908,1.069750634,2.84133803,0.473507038,22.47909221,11.52082944
960,2940,47.45,21.43,8.83,5.28,2.61,6.37,2.55,0.98,0.83,1.29,1.17,0.35,0.35,44.12132853,4.740697682,5.949305285,0,6.376483797,0.718611226,24.0898398,14.00373369,49.69603514,6.631637803,5.835804654,0.585260323,2.97837053,0.46842785,22.17840194,11.62606176
961,2942,45.86,19.22,8.57,6.88,3.63,7.48,2.42,1.06,0.91,1.08,1.72,0.36,0.38,51.28873899,7.515500548,5.110486775,0,2.075353616,0.500158406,22.90341117,10.60635049,49.99597239,6.38058627,5.781148137,0.585260323,3.174735369,0.501162018,22.46132191,11.11981359
962,2942,44.11,19.23,8.53,8.53,3.68,7.71,2.54,1.05,0.97,1.06,1.67,0.31,0.25,48.99167368,6.43415841,6.312270497,0,2.977869839,0.374481883,21.4587506,13.45079509,49.83972245,6.032138976,5.884823834,0.428965832,3.529047024,0.516571032,22.48673275,11.2819981
963,2945,47.21,18.16,8.94,6.52,3.79,6.89,2.57,1.14,0.88,1.11,1.66,0.38,0.31,53.14198036,8.268601245,4.643459996,0.589904818,1.953755689,0.583252404,23.87323177,6.945813725,49.8052426,5.821381353,5.960354895,0.262661454,3.665324214,0.516314376,22.41456123,11.55415988
964,2945,38.83,15.79,7.75,14.93,8.55,6.22,2.38,0.99,1.01,0.99,1.66,0.28,0.29,56.36149005,5.024079698,8.22133397,0,0,0,15.75873341,14.63436287,50.1989173,5.715297391,5.929116967,0.262661454,3.750984523,0.533509398,22.52390956,11.08560341
965,2949,43.86,17.81,8.22,10.09,5.38,6.76,2.32,1.03,0.93,0.94,1.75,0.32,0.21,54.1209737,4.876913065,6.653851141,0,2.088402419,0.287832274,19.99033439,11.98169301,50.38589685,5.722414734,5.841553318,0.424190673,3.821392023,0.557506231,22.73589701,10.51114916
966,2949,43.98,18.39,8.21,9.95,4.59,7,2.28,1.02,0.89,1.01,1.74,0.29,0.21,52.2925922,3.872602917,7.023573798,0,3.179702074,0.318999738,19.96477437,13.34775491,50.75252639,5.651573836,5.80490193,0.424190673,3.773105973,0.562498796,22.74577901,10.2854234
967,2951,45.28,19.25,8.16,8.75,5.28,5.36,2.33,0.99,0.95,1.07,1.42,0.41,0.26,51.32705201,2.794960631,6.84120092,0,4.213771383,0.442474708,20.7141211,13.66641925,50.94104545,5.590796477,5.83424416,0.424190673,3.654737619,0.548490592,22.59141198,10.41508305
968,2955,45.89,17.71,8.69,8.9,3.8,7.28,2.39,1.02,0.96,0.88,1.67,0.29,0.19,53.68182697,4.814497095,6.373488437,0,3.49860955,0.463196305,21.58100791,9.587373732,51.0857214,5.237216162,5.925171232,0.224818505,3.82327569,0.550725953,22.48692333,10.66614773
969,2955,43.86,17.65,8.43,10.3,4.39,7.34,2.45,0.99,1,0.85,1.88,0.29,0.21,53.17325365,4.876317976,6.926803239,0,2.740649989,0.296739857,20.10878377,11.87745153,50.97586469,4.917338297,6.046786349,0.19102446,3.994348753,0.547271127,22.34608992,10.98127641
970,2959,47.68,19.46,8.72,6.09,4.09,5.9,2.22,1.02,0.92,0.99,1.55,0.33,0.34,51.04364619,5.656436827,5.274840922,0,3.927296791,0.654683354,23.65448195,9.788613971,51.03639637,4.690882096,6.160692603,0.19102446,4.112860178,0.54152921,22.21419165,11.05242344
971,2965,49.59,20.62,9.18,4.71,3.04,5.15,2.37,1.11,0.95,1.08,1.33,0.29,0.18,46.29843943,3.906855927,5.775888015,0,7.432016856,0.86997778,25.12278372,10.59403828,51.43194739,4.5259652,6.25323322,0.19102446,4.033275901,0.523253853,21.98103092,11.06026906
972,2967,47.61,19.95,8.85,5.9,3.6,5.85,2.35,1.1,1.02,1.08,1.52,0.3,0.32,48.67737485,5.562081615,5.526484378,0,4.810177554,0.676491926,23.88567433,10.86171535,50.35788914,5.193489329,6.05255753,0.679653048,3.92950822,0.51427628,22.14120496,11.13142149
973,2969,49.72,18.8,8.92,6.12,2.92,5.8,2.5,1.04,0.8,1.13,1.31,0.3,0.2,52.8689137,2.826080738,5.800700292,0,6.045805296,0.798656131,23.9244435,7.735400346,50.22448539,5.155162398,5.978466494,0.76966746,4.081295667,0.54045184,22.3654128,10.88505796
